file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
3575-170457-0043,0.5s,38,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0043_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0043_merged_inference.wav,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGHER DECISION THAN OURS AND THAT YOU WERE RESOLVED TO SUBMIT WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND TO BE SILENT IT MAY BE ALL FOR THE BEST, however remembering what you told me namely that you had commended the matter to a higher decision than ours and that you were resolved to submit with resignation to that decision whatever it might be i hold it my duty to yield also and to be silent and may be all for the best, however remembering what you told me namely that you had commended the matter to a high decision in ours and that you were resolved just to make with resignation to that decision whatever it might be i hold it my duty to yield also and be silent and may be all for the best,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGHER DECISION THAN OURS AND THAT YOU WERE RESOLVED TO SUBMIT WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND TO BE SILENT AND MAY BE ALL FOR THE BEST,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGH DECISION IN OURS AND THAT YOU WERE RESOLVED JUST TO MAKE WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND BE SILENT AND MAY BE ALL FOR THE BEST,0.05555555555555555,0.3888888888888889,0.33333333333333337,2.1936116218566895,1.2405343055725098,0.12323675778183621
3575-170457-0044,0.5s,20,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0044_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0044_merged_inference.wav,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME, after this disappointment i never dare reckon with certainty on the enjoyment of a pleasure again it seems as if some fatality stood between you and me, I feel the disappointment. I never dare reckon certainty omnidreamed for pleasure again. It seems as if some futility stood between you and me.,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME,I FEEL THE DISAPPOINTMENT I NEVER DARE RECKON CERTAINTY OMNIDREAMED FOR PLEASURE AGAIN IT SEEMS AS IF SOME FUTILITY STOOD BETWEEN YOU AND ME,0.0,1.0,1.0,2.4220283031463623,1.142969012260437,0.1967527732829811
3575-170457-0045,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0045_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0045_merged_inference.wav,I AM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY," I am not good enough for you, and you must be kept from the contamination of too intimate society."," I'm not good enough for you, and you must be kept from the contamination of too intimate society.",I AM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY,IM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY,0.0,0.10526315789473684,0.10526315789473684,2.712451934814453,1.1621216535568237,0.1475882244134264
3575-170457-0046,0.5s,52,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0046_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0046_merged_inference.wav,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGIST'S SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLDS ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBY'S FRACTURED LEG, a good neighbour of the brontes a clever intelligent yorkshire woman who keeps a druggist's shop in hawworth from her occupation her experience in excellent sense holds the position of village doctress and nurse and as such has been a friend in many a time of trial and sickness and death in the household round told me a characteristic little incident connected with tabby's fractured leg," A good neighbor of the Blounteys, a clever, intelligent Yorkshire woman, who keeps a druggish shop in Haworth, in Pond, from her occupation, and excellent sense, holds the position of village doctor and nurse, and as such has been a friend in many a time of trial and sickness and death in the household round here, told me a characteristic little incident connected to Tabby's fractured leg.",A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGISTS SHOP IN HAWWORTH FROM HER OCCUPATION HER EXPERIENCE IN EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLD ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBYS FRACTURED LEG,A GOOD NEIGHBOR OF THE BLOUNTEYS A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGISH SHOP IN HAWORTH IN POND FROM HER OCCUPATION AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTOR AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLD ROUND HERE TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED TO TABBYS FRACTURED LEG,0.11940298507462686,0.582089552238806,0.4626865671641791,2.1823549270629883,1.264146089553833,0.1553263018981249
3575-170457-0047,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0047_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0047_merged_inference.wav,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY," Tabby had lived with them for ten or twelve years and was, as Charlotte expressed it, one of the family.", I behaved with them for ten or twelve years and rose as Charlotte expected. When I was,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,I BEHAVED WITH THEM FOR TEN OR TWELVE YEARS AND ROSE AS CHARLOTTE EXPECTED WHEN I WAS,0.0,1.0,1.0,2.4610280990600586,1.1139756441116333,0.11115631659069088
3575-170457-0048,0.5s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0048_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0048_merged_inference.wav,HE REFUSED AT FIRST TO LISTEN TO THE CAREFUL ADVICE IT WAS REPUGNANT TO HIS LIBERAL NATURE, He refused at first to listen to the careful advice. It was repugnant to his liberal nature.," To refuse at first to listen to careful advice, in his repugnant to his liberal nature,",HE REFUSED AT FIRST TO LISTEN TO THE CAREFUL ADVICE IT WAS REPUGNANT TO HIS LIBERAL NATURE,TO REFUSE AT FIRST TO LISTEN TO CAREFUL ADVICE IN HIS REPUGNANT TO HIS LIBERAL NATURE,0.0,0.5882352941176471,0.5882352941176471,2.7285807132720947,1.0582365989685059,0.12602923254467116
3575-170457-0050,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0050_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0050_merged_inference.wav,TABBY HAD TENDED THEM IN THEIR CHILDHOOD THEY AND NONE OTHER SHOULD TEND HER IN HER INFIRMITY AND AGE, Tabby had tended them in their childhood. They and none other should tend her in her infirmity and age.," Tabby had tended them in their childhood, and another had tended her in her infirmary.",TABBY HAD TENDED THEM IN THEIR CHILDHOOD THEY AND NONE OTHER SHOULD TEND HER IN HER INFIRMITY AND AGE,TABBY HAD TENDED THEM IN THEIR CHILDHOOD AND ANOTHER HAD TENDED HER IN HER INFIRMARY,0.0,1.0,1.0,2.734330177307129,1.1028996706008911,0.1355384911011011
3575-170457-0051,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0051_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0051_merged_inference.wav,AT TEA TIME THEY WERE SAD AND SILENT AND THE MEAL WENT AWAY UNTOUCHED BY ANY OF THE THREE," At tea time they were sad and silent, and the meal went away untouched by any of the three."," At the time, we were sad and silent, and the meal went away, and the spray of the three teapots.",AT TEA TIME THEY WERE SAD AND SILENT AND THE MEAL WENT AWAY UNTOUCHED BY ANY OF THE THREE,AT THE TIME WE WERE SAD AND SILENT AND THE MEAL WENT AWAY AND THE SPRAY OF THE THREE TEAPOTS,0.0,1.0,1.0,2.7047672271728516,1.0917085409164429,0.1961672899808416
3575-170457-0052,0.5s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0052_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0052_merged_inference.wav,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS, She had another weight on her mind this Christmas., She had another way on her mind this Christmas.,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS,SHE HAD ANOTHER WAY ON HER MIND THIS CHRISTMAS,0.0,0.5555555555555556,0.5555555555555556,2.6805410385131836,1.0562496185302734,0.15720862813914954
3575-170457-0053,0.5s,24,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0053_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0053_merged_inference.wav,BUT ANNE HAD BEGUN TO SUFFER JUST BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG, but anne had begun to suffer just before the holidays and charlotte watched over her younger sisters with the jealous vigilance of some wild creature that changes her very nature if danger threatens her young, but anne had begun his efforts before the holidays and charlotte watched over her younger sisters with the jealous vigilance of some wild creature that changes her very nature if danger threatens her young,BUT ANNE HAD BEGUN TO SUFFER JUST BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG,BUT ANNE HAD BEGUN HIS EFFORTS BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG,0.0,0.2857142857142857,0.2857142857142857,2.3464789390563965,1.203007459640503,0.18469936830284678
3575-170457-0054,0.5s,17,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0054_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0054_merged_inference.wav,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNE'S STATE OF HEALTH," Stung by anxiety for this little sister, she upbraided Miss W for her fancied indifference to Anne's state of health.", It's done by anxiety for this little sister. She upgraded W for her fancy the difference to unseated health.,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNES STATE OF HEALTH,ITS DONE BY ANXIETY FOR THIS LITTLE SISTER SHE UPGRADED W FOR HER FANCY THE DIFFERENCE TO UNSEATED HEALTH,0.0,1.0,1.0,2.487558126449585,1.1865763664245605,0.11333400712338722
3575-170457-0055,0.5s,24,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0055_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0055_merged_inference.wav,STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNE'S DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR, still her heart had received a shock in the perception of anne's delicacy and all these holidays she watched over her with the longing fond anxiety which is so full of sudden pangs of fear," Still, her heart had pursued a chalk in the perception of Anne's jealousy. In Anne's holiday she watched over her with the longing for anxiety, which is so full of seven pangs of fear.",STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNES DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR,STILL HER HEART HAD PURSUED A CHALK IN THE PERCEPTION OF ANNES JEALOUSY IN ANNES HOLIDAY SHE WATCHED OVER HER WITH THE LONGING FOR ANXIETY WHICH IS SO FULL OF SEVEN PANGS OF FEAR,0.0,0.8285714285714286,0.8285714285714286,2.380467176437378,1.5010521411895752,0.13576657812058443
3575-170457-0056,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3575-170457-0056_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3575-170457-0056_merged_inference.wav,I DOUBT WHETHER BRANWELL WAS MAINTAINING HIMSELF AT THIS TIME, I doubt whether Branwell was maintaining himself at this time., I doubt whether Branwell was maintaining himself at this time.,I DOUBT WHETHER BRANWELL WAS MAINTAINING HIMSELF AT THIS TIME,I DOUBT WHETHER BRANWELL WAS MAINTAINING HIMSELF AT THIS TIME,0.0,0.0,0.0,2.8450498580932617,1.08078932762146,0.0635210358178679
3729-6852-0000,0.5s,23,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3729-6852-0000_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3729-6852-0000_merged_inference.wav,TO CELEBRATE THE ARRIVAL OF HER SON SILVIA GAVE A SPLENDID SUPPER TO WHICH SHE HAD INVITED ALL HER RELATIVES AND IT WAS A GOOD OPPORTUNITY FOR ME TO MAKE THEIR ACQUAINTANCE, to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance, to celebrate the arrival of the sun zeliga gave a splendid supper to which she invited all her relatives and it was a good opportunity for me to make their acquaintance,TO CELEBRATE THE ARRIVAL OF HER SON SYLVIA GAVE A SPLENDID SUPPER TO WHICH SHE HAD INVITED ALL HER RELATIVES AND IT WAS A GOOD OPPORTUNITY FOR ME TO MAKE THEIR ACQUAINTANCE,TO CELEBRATE THE ARRIVAL OF THE SUN ZELIGA GAVE A SPLENDID SUPPER TO WHICH SHE INVITED ALL HER RELATIVES AND IT WAS A GOOD OPPORTUNITY FOR ME TO MAKE THEIR ACQUAINTANCE,0.03125,0.34375,0.3125,1.240716814994812,1.2262394428253174,0.11865592590729296
3729-6852-0001,0.5s,25,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3729-6852-0001_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3729-6852-0001_merged_inference.wav,WITHOUT SAYING IT POSITIVELY SHE MADE ME UNDERSTAND THAT BEING HERSELF AN ILLUSTRIOUS MEMBER OF THE REPUBLIC OF LETTERS SHE WAS WELL AWARE THAT SHE WAS SPEAKING TO AN INSECT, without saying it positively she made me understand that being herself an illustrious member of the republic of letters she was well aware that she was speaking to an insect, without saying it positively she made me understand that being herself the leftist member of the republic of letters she was well aware of speaking to a,WITHOUT SAYING IT POSITIVELY SHE MADE ME UNDERSTAND THAT BEING HERSELF AN ILLUSTRIOUS MEMBER OF THE REPUBLIC OF LETTERS SHE WAS WELL AWARE THAT SHE WAS SPEAKING TO AN INSECT,WITHOUT SAYING IT POSITIVELY SHE MADE ME UNDERSTAND THAT BEING HERSELF THE LEFTIST MEMBER OF THE REPUBLIC OF LETTERS SHE WAS WELL AWARE OF SPEAKING TO A,0.0,1.0,1.0,1.2281206846237183,1.1130306720733643,0.13958814360113633
3729-6852-0002,0.5s,18,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3729-6852-0002_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3729-6852-0002_merged_inference.wav,IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBE CONTI AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER," ""'In order to please her, I spoke to her of the Abbey Conti, ""'and I had occasion to quote two lines of that profound writer.'"," In order to please her, I spoke to her of the Abbey Haunting, and I had occasion to quote two lines of that profound writer.",IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBEY CONTI AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER,IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBEY HAUNTING AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER,0.04,0.24,0.19999999999999998,1.2373276948928833,1.2146259546279907,0.09858065110447872
3729-6852-0003,0.5s,43,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3729-6852-0003_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3729-6852-0003_merged_inference.wav,MADAM CORRECTED ME WITH A PATRONIZING AIR FOR MY PRONUNCIATION OF THE WORD SCEVRA WHICH MEANS DIVIDED SAYING THAT IT OUGHT TO BE PRONOUNCED SCEURA AND SHE ADDED THAT I OUGHT TO BE VERY GLAD TO HAVE LEARNED SO MUCH ON THE FIRST DAY OF MY ARRIVAL IN PARIS TELLING ME THAT IT WOULD BE AN IMPORTANT DAY IN MY LIFE, madame corrected me with a patronizing air for my pronunciation of the word skevra which means divided saying that it ought to be pronounced skewra and she added that i ought to be very glad to have learned so much on the first day of my arrival in paris telling me that it would be an important day in my life, the dame corrected me with a patronising air for my pronunciation of the word sylphra which means bide say that it ought to be pronounced scura and she added that i ought to be very clever to have learned so much on the first day of my arrival in paris telling me that it would be an important day in my life,MADAME CORRECTED ME WITH A PATRONIZING AIR FOR MY PRONUNCIATION OF THE WORD SKEVRA WHICH MEANS DIVIDED SAYING THAT IT OUGHT TO BE PRONOUNCED SKEWRA AND SHE ADDED THAT I OUGHT TO BE VERY GLAD TO HAVE LEARNED SO MUCH ON THE FIRST DAY OF MY ARRIVAL IN PARIS TELLING ME THAT IT WOULD BE AN IMPORTANT DAY IN MY LIFE,THE DAME CORRECTED ME WITH A PATRONISING AIR FOR MY PRONUNCIATION OF THE WORD SYLPHRA WHICH MEANS BIDE SAY THAT IT OUGHT TO BE PRONOUNCED SCURA AND SHE ADDED THAT I OUGHT TO BE VERY CLEVER TO HAVE LEARNED SO MUCH ON THE FIRST DAY OF MY ARRIVAL IN PARIS TELLING ME THAT IT WOULD BE AN IMPORTANT DAY IN MY LIFE,0.06557377049180328,0.3770491803278688,0.31147540983606553,1.230798363685608,1.1753226518630981,0.1588860356193937
3729-6852-0004,0.5s,33,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/3729-6852-0004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/3729-6852-0004_merged_inference.wav,HER FACE WAS AN ENIGMA FOR IT INSPIRED EVERYONE WITH THE WARMEST SYMPATHY AND YET IF YOU EXAMINED IT ATTENTIVELY THERE WAS NOT ONE BEAUTIFUL FEATURE SHE COULD NOT BE CALLED HANDSOME BUT NO ONE COULD HAVE THOUGHT HER UGLY, her face was an enigma for it inspired every one with the warmest sympathy and yet if you examined it attentively there was not one beautiful feature she could not be called handsome but no one could have thought her ugly, her face was in a name laugh that inspired every one with the warmest sympathy and yet if you exhibited tentatively there was not one cheerful figure she could not be called anzo but no one could have thought her,HER FACE WAS AN ENIGMA FOR IT INSPIRED EVERY ONE WITH THE WARMEST SYMPATHY AND YET IF YOU EXAMINED IT ATTENTIVELY THERE WAS NOT ONE BEAUTIFUL FEATURE SHE COULD NOT BE CALLED HANDSOME BUT NO ONE COULD HAVE THOUGHT HER UGLY,HER FACE WAS IN A NAME LAUGH THAT INSPIRED EVERY ONE WITH THE WARMEST SYMPATHY AND YET IF YOU EXHIBITED TENTATIVELY THERE WAS NOT ONE CHEERFUL FIGURE SHE COULD NOT BE CALLED ANZO BUT NO ONE COULD HAVE THOUGHT HER,0.025,1.0,0.975,1.234184980392456,1.4179438352584839,0.12995519122168903
