file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,original_cer,inference_cer,dcer
common_voice_zh-TW_30576801,2.0s,2,,,二层行桥,,,,,,,,,,
common_voice_zh-TW_30576830,2.0s,2,,,头份交流道联络道,,,,,,,,,,
common_voice_zh-TW_30576868,2.0s,2,,,沙仑连络道,,,,,,,,,,
common_voice_zh-TW_30576906,2.0s,3,,,联络西南部沿海城镇,,,,,,,,,,
common_voice_zh-TW_30576959,2.0s,2,,,不太安全,,,,,,,,,,
common_voice_zh-TW_30577261,2.0s,3,,,中和新庄芦洲线,,,,,,,,,,
common_voice_zh-TW_30577290,2.0s,2,,,台湾市区道路,,,,,,,,,,
common_voice_zh-TW_30577330,2.0s,3,,,可以保障市民的人身安全,,,,,,,,,,
common_voice_zh-TW_30577331,2.0s,2,,,国道一号的起点,,,,,,,,,,
common_voice_zh-TW_30577347,2.0s,2,,,大家拍自己食物上传,,,,,,,,,,
common_voice_zh-TW_30577436,2.0s,2,,,台湾北部的横贯公路,,,,,,,,,,
common_voice_zh-TW_30577454,2.0s,2,,,坏人的也不会告诉你,,,,,,,,,,
common_voice_zh-TW_30577488,2.0s,3,,,得肺炎有没有工伤保险,,,,,,,,,,
common_voice_zh-TW_30577558,2.0s,3,,,没有因为问题而取消,,,,,,,,,,
common_voice_zh-TW_30577723,2.0s,3,,,连假的时候带他出去玩,,,,,,,,,,
common_voice_zh-TW_30577758,2.0s,2,,,在怀疑我有没有听错,,,,,,,,,,
common_voice_zh-TW_30583055,2.0s,4,,,连接台北市信义区与文山区,,,,,,,,,,
common_voice_zh-TW_30583135,2.0s,2,,,台北捷运淡水线,,,,,,,,,,
common_voice_zh-TW_30583488,2.0s,2,,,台湾铁路货运支线,,,,,,,,,,
common_voice_zh-TW_30583503,2.0s,3,,,可勾选几个项目并作答,,,,,,,,,,
common_voice_zh-TW_30583521,2.0s,2,,,台北市重庆北路,,,,,,,,,,
common_voice_zh-TW_30583550,2.0s,2,,,西螺交流道,,,,,,,,,,
common_voice_zh-TW_30583554,2.0s,2,,,希望中午能到,,,,,,,,,,
common_voice_zh-TW_30583574,2.0s,2,,,大坑清新桥,,,,,,,,,,
common_voice_zh-TW_30583634,2.0s,2,,,嘉义市大雅路,,,,,,,,,,
common_voice_zh-TW_30583664,2.0s,2,,,记录种植过程,,,,,,,,,,
common_voice_zh-TW_30583727,2.0s,3,,,你说的艺术资料,,,,,,,,,,
common_voice_zh-TW_30584885,2.0s,2,,,台中市崇德路,,,,,,,,,,
common_voice_zh-TW_30584894,2.0s,3,,,我们两人见面之后,,,,,,,,,,
common_voice_zh-TW_30586420,2.0s,2,,,中华民国训政时期约法,,,,,,,,,,
common_voice_zh-TW_30586695,2.0s,2,,,标楷体,,,,,,,,,,
common_voice_zh-TW_30586733,2.0s,3,,,哪要不要先删,,,,,,,,,,
common_voice_zh-TW_30586764,2.0s,2,,,不能夹带口罩跟私烟,,,,,,,,,,
common_voice_zh-TW_30586977,2.0s,2,,,纽约去长岛海滩的路上,,,,,,,,,,
common_voice_zh-TW_30600567,2.0s,2,,,台湾铁路规划中的路线,,,,,,,,,,
common_voice_zh-TW_30617425,2.0s,2,,,大溪交流道联络道,,,,,,,,,,
common_voice_zh-TW_30661406,2.0s,2,,,蒋渭水高速公路的交流道,,,,,,,,,,
common_voice_zh-TW_30673381,2.0s,3,,,建筑构造层数最多的交流道,,,,,,,,,,
common_voice_zh-TW_30673600,2.0s,2,,,常用备忘跟提示,,,,,,,,,,
common_voice_zh-TW_30700195,2.0s,3,,,台北捷运芦洲支线,,,,,,,,,,
common_voice_zh-TW_30700198,2.0s,3,,,日月潭环湖公路的东段,,,,,,,,,,
common_voice_zh-TW_30729558,2.0s,3,,,野生动物重要栖息环境,,,,,,,,,,
common_voice_zh-TW_30730251,2.0s,2,,,中华民国文化景观,,,,,,,,,,
common_voice_zh-TW_30730260,2.0s,2,,,台东县沿海城镇,,,,,,,,,,
common_voice_zh-TW_30730332,2.0s,2,,,彰化县三大交流道之一,,,,,,,,,,
common_voice_zh-TW_30767022,2.0s,2,,,发想改变世界的点子,,,,,,,,,,
common_voice_zh-TW_30882599,2.0s,2,,,五股土城快速公路,,,,,,,,,,
common_voice_zh-TW_30882613,2.0s,2,,,快官交流道,,,,,,,,,,
common_voice_zh-TW_30883169,2.0s,2,,,临溪斜坡区域,,,,,,,,,,
common_voice_zh-TW_30928428,2.0s,2,,,全国法规资料库,,,,,,,,,,
common_voice_zh-TW_30928937,2.0s,2,,,那个网页就出来的蛮顺了,,,,,,,,,,
common_voice_zh-TW_30962539,2.0s,2,,,前镇之星自行车桥,,,,,,,,,,
common_voice_zh-TW_30962630,2.0s,2,,,东西向快速公路台南关庙线,,,,,,,,,,
common_voice_zh-TW_31046074,2.0s,2,,,东西向快速公路南寮竹东线,,,,,,,,,,
common_voice_zh-TW_31046077,2.0s,2,,,连接花东纵谷平原与花东海岸,,,,,,,,,,
common_voice_zh-TW_31046353,2.0s,3,,,台北捷运万大树林线机厂支线,,,,,,,,,,
common_voice_zh-TW_31046973,2.0s,2,,,高雄市公车燕巢学园快线,,,,,,,,,,
common_voice_zh-TW_31065246,2.0s,2,,,十多年前台北车站改变结构,,,,,,,,,,
common_voice_zh-TW_31065248,2.0s,2,,,高雄捷运环状轻轨,,,,,,,,,,
common_voice_zh-TW_31065284,2.0s,2,,,高雄市公车民族干线,,,,,,,,,,
common_voice_zh-TW_31065407,2.0s,2,,,连络中南部次要城镇,,,,,,,,,,
common_voice_zh-TW_31065461,2.0s,2,,,我刚刚就是去汉堡王买晚餐,,,,,,,,,,
common_voice_zh-TW_31080837,2.0s,2,,,台南市南部的交流道,,,,,,,,,,
common_voice_zh-TW_31080854,2.0s,2,,,曾经存在的台湾县道编号,,,,,,,,,,
common_voice_zh-TW_31080869,2.0s,2,,,工作后有智慧型手机,,,,,,,,,,
common_voice_zh-TW_31081068,2.0s,2,,,看了我都想要去刺青了,,,,,,,,,,
common_voice_zh-TW_31081092,2.0s,2,,,星期五的车祸事件,,,,,,,,,,
common_voice_zh-TW_31082510,2.0s,2,,,高雄市公车高南双城快线,,,,,,,,,,
common_voice_zh-TW_31082684,2.0s,2,,,高雄市建工干线公车,,,,,,,,,,
common_voice_zh-TW_31113482,2.0s,2,,,二重疏洪道斜张桥,,,,,,,,,,
common_voice_zh-TW_31113743,2.0s,2,,,联络罗东林场与太平山林场,,,,,,,,,,
common_voice_zh-TW_31113790,2.0s,2,,,调动全国资源进行布局,,,,,,,,,,
common_voice_zh-TW_31114093,2.0s,2,,,市区南北向快速道路,,,,,,,,,,
common_voice_zh-TW_31145303,2.0s,2,,,第一代南方澳大桥,,,,,,,,,,
common_voice_zh-TW_31145305,2.0s,2,,,台北捷运土城线,,,,,,,,,,
common_voice_zh-TW_31145306,2.0s,2,,,台湾的交流道,,,,,,,,,,
common_voice_zh-TW_31145358,2.0s,2,,,重要联系桥梁,,,,,,,,,,
common_voice_zh-TW_31145362,2.0s,3,,,之前好像是用这些关键字,,,,,,,,,,
common_voice_zh-TW_31145496,2.0s,2,,,完全可以来工寮,,,,,,,,,,
common_voice_zh-TW_31145545,2.0s,2,,,消长已停止,,,,,,,,,,
common_voice_zh-TW_31145547,2.0s,2,,,南投县竹山镇,,,,,,,,,,
common_voice_zh-TW_31145566,2.0s,2,,,星球的温度,,,,,,,,,,
common_voice_zh-TW_31145710,2.0s,3,,,大家都知道是粉料重组的吧,,,,,,,,,,
common_voice_zh-TW_31145758,2.0s,2,,,碎得跟袋子里的洋芋片一样,,,,,,,,,,
common_voice_zh-TW_31145880,2.0s,2,,,跨越吼门水道,,,,,,,,,,
common_voice_zh-TW_31146119,2.0s,2,,,历史的垃圾堆,,,,,,,,,,
common_voice_zh-TW_31146121,2.0s,3,,,李蒨蓉的阿帕契事件过去很久了,,,,,,,,,,
common_voice_zh-TW_31146163,2.0s,3,,,为了中华民国不惜粉身碎骨,,,,,,,,,,
common_voice_zh-TW_31146178,2.0s,2,,,发展学生思维能力,,,,,,,,,,
common_voice_zh-TW_31146335,2.0s,2,,,三条横贯公路建设之一,,,,,,,,,,
common_voice_zh-TW_31156863,2.0s,2,,,拒绝酬庸的那个市长,,,,,,,,,,
common_voice_zh-TW_31158849,2.0s,2,,,只会遭到同学们的讨厌,,,,,,,,,,
common_voice_zh-TW_31158850,2.0s,3,,,竭力服务民众而不扰民,,,,,,,,,,
common_voice_zh-TW_31158866,2.0s,2,,,结果第一名我不认识,,,,,,,,,,
common_voice_zh-TW_31177494,2.0s,2,,,桃园捷运棕线先导公车,,,,,,,,,,
common_voice_zh-TW_31213733,2.0s,2,,,今天我弟教我注册,,,,,,,,,,
common_voice_zh-TW_31215098,2.0s,2,,,这样的人小时候就会被霸凌,,,,,,,,,,
common_voice_zh-TW_31224871,2.0s,2,,,目前正在筹备参加,,,,,,,,,,
common_voice_zh-TW_31225246,2.0s,3,,,益民路,,,,,,,,,,
common_voice_zh-TW_31242918,2.0s,2,,,有时候也是一种方式,,,,,,,,,,
common_voice_zh-TW_31242954,2.0s,2,,,当时一张文宣海报,,,,,,,,,,
common_voice_zh-TW_31250592,2.0s,2,,,都不需要花钱买广告,,,,,,,,,,
common_voice_zh-TW_31250737,2.0s,2,,,丰原区圆环路,,,,,,,,,,
common_voice_zh-TW_31259025,2.0s,2,,,真正的答案不在表面,,,,,,,,,,
common_voice_zh-TW_31266489,2.0s,2,,,台南市胜利路,,,,,,,,,,
common_voice_zh-TW_31266548,2.0s,2,,,新店线和小碧潭支线,,,,,,,,,,
common_voice_zh-TW_31269038,2.0s,2,,,设立公民许愿池,,,,,,,,,,
common_voice_zh-TW_31277370,2.0s,3,,,名间交流道,,,,,,,,,,
common_voice_zh-TW_31277387,2.0s,3,,,高雄市和平路,,,,,,,,,,
common_voice_zh-TW_31277468,2.0s,2,,,台北广州街,,,,,,,,,,
common_voice_zh-TW_31277469,2.0s,2,,,苑里交流道,,,,,,,,,,
common_voice_zh-TW_31277476,2.0s,3,,,为中国的救亡图存而创立,,,,,,,,,,
common_voice_zh-TW_31277480,2.0s,3,,,不演了直接清仓,,,,,,,,,,
common_voice_zh-TW_31277501,2.0s,3,,,台中市的环状快速公路,,,,,,,,,,
common_voice_zh-TW_31277656,2.0s,2,,,新埔交流道,,,,,,,,,,
common_voice_zh-TW_31277674,2.0s,2,,,带领大军追击匈奴,,,,,,,,,,
common_voice_zh-TW_31277991,2.0s,3,,,太鲁阁国家公园布洛湾游憩区,,,,,,,,,,
common_voice_zh-TW_31278039,2.0s,2,,,台铁捷运化路线,,,,,,,,,,
common_voice_zh-TW_31278396,2.0s,2,,,若一白花与一粉红花杂交,,,,,,,,,,
common_voice_zh-TW_31278602,2.0s,2,,,让我们做些什么事出来,,,,,,,,,,
common_voice_zh-TW_31279784,2.0s,2,,,总统府前两处广场,,,,,,,,,,
common_voice_zh-TW_31279835,2.0s,2,,,假设随增加而增大,,,,,,,,,,
common_voice_zh-TW_31279997,2.0s,3,,,活著是尧舜，死了剩一把腐骨,,,,,,,,,,
common_voice_zh-TW_31280330,2.0s,3,,,乃是济弱扶贫的具体实践,,,,,,,,,,
common_voice_zh-TW_31280630,2.0s,2,,,十七项永续发展目标,,,,,,,,,,
common_voice_zh-TW_31289653,2.0s,2,,,大家的上线时间,,,,,,,,,,
common_voice_zh-TW_31289725,2.0s,2,,,根据图中资料来判断,,,,,,,,,,
common_voice_zh-TW_31289889,2.0s,2,,,不会产生酸性物质,,,,,,,,,,
common_voice_zh-TW_31290017,2.0s,2,,,中共的和战并用策略,,,,,,,,,,
common_voice_zh-TW_31290050,2.0s,2,,,有一天大雨骤冷,,,,,,,,,,
common_voice_zh-TW_31291395,2.0s,2,,,有关元素及原子的概念,,,,,,,,,,
common_voice_zh-TW_31303255,2.0s,2,,,像实况主斗内那样,,,,,,,,,,
common_voice_zh-TW_31303349,2.0s,2,,,二氧化碳浓度的关系图,,,,,,,,,,
common_voice_zh-TW_31303360,2.0s,2,,,就能够解决问题,,,,,,,,,,
common_voice_zh-TW_31303377,2.0s,3,,,高雄港东侧联外高速公路,,,,,,,,,,
common_voice_zh-TW_31303379,2.0s,2,,,高雄市公车五福干线,,,,,,,,,,
common_voice_zh-TW_31304119,2.0s,2,,,瞬息万变的近景,,,,,,,,,,
common_voice_zh-TW_31313421,2.0s,2,,,联合国安全理事会常任理事国,,,,,,,,,,
common_voice_zh-TW_31313426,2.0s,2,,,可以眺望窗外旋转不息的远景,,,,,,,,,,
common_voice_zh-TW_31313642,2.0s,3,,,替受害者家属承受伤痛,,,,,,,,,,
common_voice_zh-TW_31313686,2.0s,3,,,逐渐失去了解决问题的能力,,,,,,,,,,
common_voice_zh-TW_31313687,2.0s,2,,,大气中的氮,,,,,,,,,,
common_voice_zh-TW_31313709,2.0s,2,,,我们成功,,,,,,,,,,
common_voice_zh-TW_31313710,2.0s,2,,,柳川东西路,,,,,,,,,,
common_voice_zh-TW_31313844,2.0s,3,,,我们要让台湾经济脱胎换骨,,,,,,,,,,
common_voice_zh-TW_31313947,2.0s,3,,,我也一直好想喝红豆紫米汤,,,,,,,,,,
common_voice_zh-TW_31313948,2.0s,2,,,台中市军功路,,,,,,,,,,
common_voice_zh-TW_31313987,2.0s,3,,,某日该河甲处的时间及盐度记录,,,,,,,,,,
common_voice_zh-TW_31314043,2.0s,2,,,盖不盖棉被都一样,,,,,,,,,,
common_voice_zh-TW_31314062,2.0s,3,,,有关民权主义特质的叙述,,,,,,,,,,
common_voice_zh-TW_31314138,2.0s,2,,,这种现象的最主要影响因素是什么？,,,,,,,,,,
common_voice_zh-TW_31314430,2.0s,2,,,无论是对亚洲或是全球,,,,,,,,,,
common_voice_zh-TW_31314965,2.0s,2,,,澎湖县马公市的公园,,,,,,,,,,
common_voice_zh-TW_31315324,2.0s,2,,,远航对国内经济发展与移民活动的影响,,,,,,,,,,
common_voice_zh-TW_31322523,2.0s,3,,,基隆市七堵区及暖暖区交界处,,,,,,,,,,
common_voice_zh-TW_31322691,2.0s,3,,,造成暴民政治与皇室复辟的恶性循环,,,,,,,,,,
common_voice_zh-TW_31322734,2.0s,2,,,前天餐厅还是正常运作中,,,,,,,,,,
common_voice_zh-TW_31338008,2.0s,2,,,这种经验是我向来所没有的,,,,,,,,,,
common_voice_zh-TW_31350777,2.0s,2,,,台北捷运小南门支线,,,,,,,,,,
common_voice_zh-TW_31355898,2.0s,3,,,繁荣应该归功于外国人的工商活动,,,,,,,,,,
common_voice_zh-TW_31361400,2.0s,2,,,桃园市大园区埔心里,,,,,,,,,,
common_voice_zh-TW_31365047,2.0s,2,,,好想吃炙烧卤味,,,,,,,,,,
common_voice_zh-TW_31373562,2.0s,2,,,脸上写我是坏人四个字,,,,,,,,,,
common_voice_zh-TW_31374363,2.0s,2,,,在农业地理上最大的意义,,,,,,,,,,
common_voice_zh-TW_31392662,2.0s,2,,,有多少候选人,,,,,,,,,,
common_voice_zh-TW_31393874,2.0s,2,,,内容有相同的地方,,,,,,,,,,
common_voice_zh-TW_31393875,2.0s,2,,,这才是正常的春天天气,,,,,,,,,,
common_voice_zh-TW_31394019,2.0s,2,,,今天参加见面会,,,,,,,,,,
common_voice_zh-TW_31394065,2.0s,2,,,踢开党委闹革命,,,,,,,,,,
common_voice_zh-TW_31394083,2.0s,2,,,笋子切丝，猪油煎蛋,,,,,,,,,,
common_voice_zh-TW_31394176,2.0s,2,,,您现在收看的是,,,,,,,,,,
common_voice_zh-TW_31398649,2.0s,2,,,抗战前夕的新生活运动,,,,,,,,,,
common_voice_zh-TW_31398746,2.0s,2,,,日本那种企业赞助画面,,,,,,,,,,
common_voice_zh-TW_31398814,2.0s,2,,,乃是说从动物进化的人类,,,,,,,,,,
common_voice_zh-TW_31398834,2.0s,3,,,且物镜的焦距远短于目镜,,,,,,,,,,
common_voice_zh-TW_31398855,2.0s,2,,,有办法在汇入的同时,,,,,,,,,,
common_voice_zh-TW_31398907,2.0s,2,,,高雄市大顺路,,,,,,,,,,
common_voice_zh-TW_31398953,2.0s,3,,,方知这一大群示众的都是牛鬼蛇神,,,,,,,,,,
common_voice_zh-TW_31398960,2.0s,2,,,云林县斗六市与林内乡交界,,,,,,,,,,
common_voice_zh-TW_31398963,2.0s,2,,,因为没太多钱给你花,,,,,,,,,,
common_voice_zh-TW_31399142,2.0s,2,,,乌日文心北屯线,,,,,,,,,,
common_voice_zh-TW_31399172,2.0s,3,,,开发标案是从你开标、招标到得标,,,,,,,,,,
common_voice_zh-TW_31399330,2.0s,2,,,有关于报税流程的部分,,,,,,,,,,
common_voice_zh-TW_31399409,2.0s,2,,,建国北路交流道,,,,,,,,,,
common_voice_zh-TW_31399425,2.0s,3,,,政治归政治，苓膏龟苓膏,,,,,,,,,,
common_voice_zh-TW_31399446,2.0s,3,,,桃园航空城北侧联外高速公路,,,,,,,,,,
common_voice_zh-TW_31399516,2.0s,3,,,通往太平山国家森林游乐区,,,,,,,,,,
common_voice_zh-TW_31427019,2.0s,2,,,卫福部资源地图上线,,,,,,,,,,
common_voice_zh-TW_31437436,2.0s,3,,,他们身在大自然中,,,,,,,,,,
common_voice_zh-TW_31442779,2.0s,2,,,今天我们想要让更多人使用,,,,,,,,,,
common_voice_zh-TW_31442798,2.0s,2,,,高雄捷运屏东延伸线,,,,,,,,,,
common_voice_zh-TW_31451601,2.0s,2,,,台大公馆停车场西北侧,,,,,,,,,,
common_voice_zh-TW_31451615,2.0s,2,,,要用我就加到活页簿里,,,,,,,,,,
common_voice_zh-TW_31451718,2.0s,2,,,我手机号码是不是泄露了,,,,,,,,,,
common_voice_zh-TW_31451722,2.0s,2,,,高雄市立图书馆美浓分馆,,,,,,,,,,
common_voice_zh-TW_31451759,2.0s,2,,,国防大学政治作战学院,,,,,,,,,,
common_voice_zh-TW_31454780,2.0s,2,,,南京泉源街口东南侧,,,,,,,,,,
common_voice_zh-TW_31454824,2.0s,2,,,台大天文数学馆南侧,,,,,,,,,,
common_voice_zh-TW_31454840,2.0s,2,,,澄合段停九停车场,,,,,,,,,,
common_voice_zh-TW_31457306,2.0s,2,,,观音牛路巷公园,,,,,,,,,,
common_voice_zh-TW_31457418,2.0s,2,,,树林国民运动中心,,,,,,,,,,
common_voice_zh-TW_31457445,2.0s,2,,,李科永纪念图书馆,,,,,,,,,,
common_voice_zh-TW_31457493,2.0s,2,,,文化部文化资产园区,,,,,,,,,,
common_voice_zh-TW_31461864,2.0s,2,,,华福市民活动中心,,,,,,,,,,
common_voice_zh-TW_31461888,2.0s,2,,,市立中山高级中学,,,,,,,,,,
common_voice_zh-TW_31476274,2.0s,2,,,剑潭海外青年活动中心,,,,,,,,,,
common_voice_zh-TW_31476288,2.0s,2,,,凤甲公儿二公园,,,,,,,,,,
common_voice_zh-TW_31481484,2.0s,3,,,荣新加昌路口南侧,,,,,,,,,,
common_voice_zh-TW_31481504,2.0s,3,,,中和青年社会住宅,,,,,,,,,,
common_voice_zh-TW_31483226,2.0s,2,,,下盐田三欉榕公园,,,,,,,,,,
common_voice_zh-TW_31483227,2.0s,2,,,捷运新北产业园区站,,,,,,,,,,
common_voice_zh-TW_31483228,2.0s,2,,,台大旧体育馆西侧,,,,,,,,,,
common_voice_zh-TW_31595728,2.0s,3,,,新北市客家文化园区,,,,,,,,,,
common_voice_zh-TW_31595949,2.0s,3,,,公馆夜市停车场,,,,,,,,,,
common_voice_zh-TW_31689017,2.0s,2,,,莺歌高级工商职业学校,,,,,,,,,,
common_voice_zh-TW_31754119,2.0s,3,,,复兴南路二段二八〇号前,,,,,,,,,,
common_voice_zh-TW_31754199,2.0s,2,,,清水停八停车场,,,,,,,,,,
common_voice_zh-TW_31769257,2.0s,3,,,捷运新店区公所站,,,,,,,,,,
common_voice_zh-TW_32161660,2.0s,2,,,爱情刽子手,,,,,,,,,,
common_voice_zh-TW_32161699,2.0s,2,,,八德国民运动中心,,,,,,,,,,
common_voice_zh-TW_32161714,2.0s,2,,,国立台北教育大学,,,,,,,,,,
common_voice_zh-TW_32161716,2.0s,3,,,台大女九舍西南侧,,,,,,,,,,
common_voice_zh-TW_32161724,2.0s,2,,,板南路四九二号,,,,,,,,,,
common_voice_zh-TW_32162463,2.0s,3,,,七贤府北路口西侧,,,,,,,,,,
common_voice_zh-TW_32162554,2.0s,3,,,想不想试试时间的魔法,,,,,,,,,,
common_voice_zh-TW_32162559,2.0s,2,,,沪尾艺文休闲园区,,,,,,,,,,
common_voice_zh-TW_32162614,2.0s,2,,,芦竹区联合办公大楼,,,,,,,,,,
common_voice_zh-TW_32166447,2.0s,2,,,台大思亮馆东南侧,,,,,,,,,,
common_voice_zh-TW_32166450,2.0s,2,,,台北市立天文馆,,,,,,,,,,
common_voice_zh-TW_32166451,2.0s,2,,,北凤山区清洁队,,,,,,,,,,
common_voice_zh-TW_32166454,2.0s,2,,,协和祐德高级中学,,,,,,,,,,
common_voice_zh-TW_32166465,2.0s,3,,,国立高雄科技大学第一校区,,,,,,,,,,
common_voice_zh-TW_32169574,2.0s,3,,,兴隆公共住宅D二区,,,,,,,,,,
common_voice_zh-TW_32169575,2.0s,2,,,捷运高铁桃园站,,,,,,,,,,
common_voice_zh-TW_32169578,2.0s,2,,,想认识谁就认识谁,,,,,,,,,,
common_voice_zh-TW_32169619,2.0s,3,,,温和且坚定的正向教养,,,,,,,,,,
common_voice_zh-TW_32169634,2.0s,2,,,三莺国民运动中心,,,,,,,,,,
common_voice_zh-TW_32169718,2.0s,2,,,国立台湾科技大学,,,,,,,,,,
common_voice_zh-TW_32184035,2.0s,2,,,元培医事科技大学,,,,,,,,,,
common_voice_zh-TW_32184044,2.0s,2,,,嘉义市博爱游泳池,,,,,,,,,,
common_voice_zh-TW_32184063,2.0s,3,,,台中市立图书馆沙鹿深波分馆,,,,,,,,,,
common_voice_zh-TW_32184378,2.0s,2,,,感冒、失眠、身体虚,,,,,,,,,,
common_voice_zh-TW_32184384,2.0s,2,,,大甲经国停车场,,,,,,,,,,
common_voice_zh-TW_32184386,2.0s,2,,,民视数位媒体总部,,,,,,,,,,
common_voice_zh-TW_32192945,2.0s,2,,,六顺多功能活动中心,,,,,,,,,,
common_voice_zh-TW_32281800,2.0s,2,,,台北科技大学亿光大楼,,,,,,,,,,
common_voice_zh-TW_32281949,2.0s,2,,,台大农业陈列馆北侧,,,,,,,,,,
common_voice_zh-TW_32419802,2.0s,2,,,苗栗县立图书馆,,,,,,,,,,
common_voice_zh-TW_32419820,2.0s,2,,,雾峰交流道,,,,,,,,,,
common_voice_zh-TW_32422527,2.0s,3,,,大竹交流道,,,,,,,,,,
common_voice_zh-TW_32426056,2.0s,3,,,新生和平路口东北侧,,,,,,,,,,
common_voice_zh-TW_32426102,2.0s,2,,,孔宅儿童游戏场,,,,,,,,,,
common_voice_zh-TW_32426128,2.0s,3,,,一条渔船由河口向内陆缓慢行驶,,,,,,,,,,
common_voice_zh-TW_32426163,2.0s,2,,,都能进入公开语料库,,,,,,,,,,
common_voice_zh-TW_32426164,2.0s,2,,,三重综合体育馆,,,,,,,,,,
common_voice_zh-TW_32426255,2.0s,2,,,台中国家歌剧院,,,,,,,,,,
common_voice_zh-TW_32426384,2.0s,2,,,世贸国家公园社区,,,,,,,,,,
common_voice_zh-TW_32426385,2.0s,3,,,顶新祖田市民活动中心,,,,,,,,,,
common_voice_zh-TW_32426389,2.0s,2,,,大新路机车停车场,,,,,,,,,,
common_voice_zh-TW_32426447,2.0s,2,,,环保局环境检验科,,,,,,,,,,
common_voice_zh-TW_32497700,2.0s,2,,,嘉义市河滨运动公园,,,,,,,,,,
common_voice_zh-TW_32497703,2.0s,2,,,南洋观光美食街,,,,,,,,,,
common_voice_zh-TW_32500788,2.0s,2,,,捷运松江南京站,,,,,,,,,,
common_voice_zh-TW_32500864,2.0s,3,,,高雄市的东西向重要道路,,,,,,,,,,
common_voice_zh-TW_32500965,2.0s,2,,,台大卓越研究大楼,,,,,,,,,,
common_voice_zh-TW_32501062,2.0s,2,,,市民大道高架道路,,,,,,,,,,
common_voice_zh-TW_32501292,2.0s,2,,,国北教大实小东侧门,,,,,,,,,,
common_voice_zh-TW_32501307,2.0s,2,,,建国同爱街口西北侧,,,,,,,,,,
common_voice_zh-TW_33004084,2.0s,2,,,地球的五次生物大灭绝,,,,,,,,,,
common_voice_zh-TW_33038699,2.0s,3,,,才知道有这个活动,,,,,,,,,,
common_voice_zh-TW_33111907,2.0s,3,,,零规则,,,,,,,,,,
common_voice_zh-TW_33170809,2.0s,3,,,灵魂不归法律管,,,,,,,,,,
common_voice_zh-TW_33187207,2.0s,2,,,洞悉市场的人,,,,,,,,,,
common_voice_zh-TW_33187211,2.0s,3,,,教你看对市场时机,,,,,,,,,,
common_voice_zh-TW_33187887,2.0s,3,,,飞天巨桃历险记,,,,,,,,,,
common_voice_zh-TW_33465007,2.0s,2,,,能自处,,,,,,,,,,
common_voice_zh-TW_34047731,2.0s,3,,,投影片是全黑的喔,,,,,,,,,,
common_voice_zh-TW_34594741,2.0s,2,,,股利年领两百万,,,,,,,,,,
common_voice_zh-TW_34594867,2.0s,2,,,你的电脑不是你的电脑,,,,,,,,,,
common_voice_zh-TW_34741667,2.0s,3,,,口罩机器设备,,,,,,,,,,
common_voice_zh-TW_35051939,2.0s,3,,,本来就有病,,,,,,,,,,
common_voice_zh-TW_35051966,2.0s,2,,,自问自答,,,,,,,,,,
common_voice_zh-TW_35099737,2.0s,3,,,但大家都会听你说,,,,,,,,,,
common_voice_zh-TW_35099765,2.0s,3,,,价值投资大师霍华马克斯,,,,,,,,,,
common_voice_zh-TW_35099786,2.0s,2,,,换气可以降温三度,,,,,,,,,,
common_voice_zh-TW_35099848,2.0s,2,,,然后看到吐的样子,,,,,,,,,,
common_voice_zh-TW_35099929,2.0s,2,,,例如病毒公司这种,,,,,,,,,,
common_voice_zh-TW_35100045,2.0s,2,,,慢飙股台积电的启示录,,,,,,,,,,
common_voice_zh-TW_35100643,2.0s,2,,,揭开六十四位成功人士,,,,,,,,,,
common_voice_zh-TW_35100890,2.0s,3,,,畅销全球四十年阿德勒式教养,,,,,,,,,,
common_voice_zh-TW_35101161,2.0s,2,,,但你要有底线不当好人,,,,,,,,,,
common_voice_zh-TW_35101245,2.0s,4,,,照片会存入云端硬碟,,,,,,,,,,
common_voice_zh-TW_35101255,2.0s,2,,,之前有一个口号用词,,,,,,,,,,
common_voice_zh-TW_35101262,2.0s,2,,,那些性别革命尚未完成的事,,,,,,,,,,
common_voice_zh-TW_35104244,2.0s,2,,,经济学原理,,,,,,,,,,
common_voice_zh-TW_35109835,2.0s,2,,,五大类思考力,,,,,,,,,,
common_voice_zh-TW_35109896,2.0s,2,,,林姓主妇的家务事,,,,,,,,,,
common_voice_zh-TW_35109964,2.0s,2,,,十八则追求享乐与平衡的故事,,,,,,,,,,
common_voice_zh-TW_35110921,2.0s,3,,,五十二个非受迫性思考错误,,,,,,,,,,
common_voice_zh-TW_35111065,2.0s,2,,,至于对发票的部分,,,,,,,,,,
common_voice_zh-TW_35111451,2.0s,2,,,柏杨版资治通鉴,,,,,,,,,,
common_voice_zh-TW_35111506,2.0s,3,,,教你新鲜有趣的话术精进技巧,,,,,,,,,,
common_voice_zh-TW_36297619,2.0s,3,,,高雄市天祥路,,,,,,,,,,
common_voice_zh-TW_36444578,2.0s,2,,,学习与记忆的核心关键,,,,,,,,,,
common_voice_zh-TW_36445549,2.0s,3,,,东亚各国的相关事件,,,,,,,,,,
common_voice_zh-TW_36470859,2.0s,2,,,如何让店家可以方便,,,,,,,,,,
common_voice_zh-TW_36612686,2.0s,2,,,第一次买罐头的时候,,,,,,,,,,
