file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,original_cer,inference_cer,dcer
common_voice_zh-TW_30576801,0.5s,7,,,二层行桥,,,,,,,,,,
common_voice_zh-TW_30576830,0.5s,8,,,头份交流道联络道,,,,,,,,,,
common_voice_zh-TW_30576868,0.5s,8,,,沙仑连络道,,,,,,,,,,
common_voice_zh-TW_30576906,0.5s,9,,,联络西南部沿海城镇,,,,,,,,,,
common_voice_zh-TW_30576959,0.5s,7,,,不太安全,,,,,,,,,,
common_voice_zh-TW_30577261,0.5s,9,,,中和新庄芦洲线,,,,,,,,,,
common_voice_zh-TW_30577290,0.5s,8,,,台湾市区道路,,,,,,,,,,
common_voice_zh-TW_30577330,0.5s,9,,,可以保障市民的人身安全,,,,,,,,,,
common_voice_zh-TW_30577331,0.5s,7,,,国道一号的起点,,,,,,,,,,
common_voice_zh-TW_30577347,0.5s,8,,,大家拍自己食物上传,,,,,,,,,,
common_voice_zh-TW_30577436,0.5s,8,,,台湾北部的横贯公路,,,,,,,,,,
common_voice_zh-TW_30577454,0.5s,7,,,坏人的也不会告诉你,,,,,,,,,,
common_voice_zh-TW_30577488,0.5s,9,,,得肺炎有没有工伤保险,,,,,,,,,,
common_voice_zh-TW_30577558,0.5s,9,,,没有因为问题而取消,,,,,,,,,,
common_voice_zh-TW_30577723,0.5s,9,,,连假的时候带他出去玩,,,,,,,,,,
common_voice_zh-TW_30577758,0.5s,8,,,在怀疑我有没有听错,,,,,,,,,,
common_voice_zh-TW_30583055,0.5s,15,,,连接台北市信义区与文山区,,,,,,,,,,
common_voice_zh-TW_30583135,0.5s,8,,,台北捷运淡水线,,,,,,,,,,
common_voice_zh-TW_30583488,0.5s,8,,,台湾铁路货运支线,,,,,,,,,,
common_voice_zh-TW_30583503,0.5s,9,,,可勾选几个项目并作答,,,,,,,,,,
common_voice_zh-TW_30583521,0.5s,7,,,台北市重庆北路,,,,,,,,,,
common_voice_zh-TW_30583550,0.5s,7,,,西螺交流道,,,,,,,,,,
common_voice_zh-TW_30583554,0.5s,7,,,希望中午能到,,,,,,,,,,
common_voice_zh-TW_30583574,0.5s,7,,,大坑清新桥,,,,,,,,,,
common_voice_zh-TW_30583634,0.5s,7,,,嘉义市大雅路,,,,,,,,,,
common_voice_zh-TW_30583664,0.5s,7,,,记录种植过程,,,,,,,,,,
common_voice_zh-TW_30583727,0.5s,10,,,你说的艺术资料,,,,,,,,,,
common_voice_zh-TW_30584885,0.5s,8,,,台中市崇德路,,,,,,,,,,
common_voice_zh-TW_30584894,0.5s,10,,,我们两人见面之后,,,,,,,,,,
common_voice_zh-TW_30586420,0.5s,8,,,中华民国训政时期约法,,,,,,,,,,
common_voice_zh-TW_30586695,0.5s,7,,,标楷体,,,,,,,,,,
common_voice_zh-TW_30586733,0.5s,10,,,哪要不要先删,,,,,,,,,,
common_voice_zh-TW_30586764,0.5s,8,,,不能夹带口罩跟私烟,,,,,,,,,,
common_voice_zh-TW_30586977,0.5s,7,,,纽约去长岛海滩的路上,,,,,,,,,,
common_voice_zh-TW_30600567,0.5s,8,,,台湾铁路规划中的路线,,,,,,,,,,
common_voice_zh-TW_30617425,0.5s,8,,,大溪交流道联络道,,,,,,,,,,
common_voice_zh-TW_30661406,0.5s,8,,,蒋渭水高速公路的交流道,,,,,,,,,,
common_voice_zh-TW_30673381,0.5s,9,,,建筑构造层数最多的交流道,,,,,,,,,,
common_voice_zh-TW_30673600,0.5s,7,,,常用备忘跟提示,,,,,,,,,,
common_voice_zh-TW_30700195,0.5s,9,,,台北捷运芦洲支线,,,,,,,,,,
common_voice_zh-TW_30700198,0.5s,10,,,日月潭环湖公路的东段,,,,,,,,,,
common_voice_zh-TW_30729558,0.5s,9,,,野生动物重要栖息环境,,,,,,,,,,
common_voice_zh-TW_30730251,0.5s,8,,,中华民国文化景观,,,,,,,,,,
common_voice_zh-TW_30730260,0.5s,7,,,台东县沿海城镇,,,,,,,,,,
common_voice_zh-TW_30730332,0.5s,8,,,彰化县三大交流道之一,,,,,,,,,,
common_voice_zh-TW_30767022,0.5s,7,,,发想改变世界的点子,,,,,,,,,,
common_voice_zh-TW_30882599,0.5s,8,,,五股土城快速公路,,,,,,,,,,
common_voice_zh-TW_30882613,0.5s,7,,,快官交流道,,,,,,,,,,
common_voice_zh-TW_30883169,0.5s,7,,,临溪斜坡区域,,,,,,,,,,
common_voice_zh-TW_30928428,0.5s,7,,,全国法规资料库,,,,,,,,,,
common_voice_zh-TW_30928937,0.5s,7,,,那个网页就出来的蛮顺了,,,,,,,,,,
common_voice_zh-TW_30962539,0.5s,7,,,前镇之星自行车桥,,,,,,,,,,
common_voice_zh-TW_30962630,0.5s,8,,,东西向快速公路台南关庙线,,,,,,,,,,
common_voice_zh-TW_31046074,0.5s,8,,,东西向快速公路南寮竹东线,,,,,,,,,,
common_voice_zh-TW_31046077,0.5s,7,,,连接花东纵谷平原与花东海岸,,,,,,,,,,
common_voice_zh-TW_31046353,0.5s,9,,,台北捷运万大树林线机厂支线,,,,,,,,,,
common_voice_zh-TW_31046973,0.5s,8,,,高雄市公车燕巢学园快线,,,,,,,,,,
common_voice_zh-TW_31065246,0.5s,7,,,十多年前台北车站改变结构,,,,,,,,,,
common_voice_zh-TW_31065248,0.5s,7,,,高雄捷运环状轻轨,,,,,,,,,,
common_voice_zh-TW_31065284,0.5s,7,,,高雄市公车民族干线,,,,,,,,,,
common_voice_zh-TW_31065407,0.5s,7,,,连络中南部次要城镇,,,,,,,,,,
common_voice_zh-TW_31065461,0.5s,7,,,我刚刚就是去汉堡王买晚餐,,,,,,,,,,
common_voice_zh-TW_31080837,0.5s,7,,,台南市南部的交流道,,,,,,,,,,
common_voice_zh-TW_31080854,0.5s,7,,,曾经存在的台湾县道编号,,,,,,,,,,
common_voice_zh-TW_31080869,0.5s,7,,,工作后有智慧型手机,,,,,,,,,,
common_voice_zh-TW_31081068,0.5s,7,,,看了我都想要去刺青了,,,,,,,,,,
common_voice_zh-TW_31081092,0.5s,7,,,星期五的车祸事件,,,,,,,,,,
common_voice_zh-TW_31082510,0.5s,8,,,高雄市公车高南双城快线,,,,,,,,,,
common_voice_zh-TW_31082684,0.5s,7,,,高雄市建工干线公车,,,,,,,,,,
common_voice_zh-TW_31113482,0.5s,7,,,二重疏洪道斜张桥,,,,,,,,,,
common_voice_zh-TW_31113743,0.5s,8,,,联络罗东林场与太平山林场,,,,,,,,,,
common_voice_zh-TW_31113790,0.5s,8,,,调动全国资源进行布局,,,,,,,,,,
common_voice_zh-TW_31114093,0.5s,8,,,市区南北向快速道路,,,,,,,,,,
common_voice_zh-TW_31145303,0.5s,8,,,第一代南方澳大桥,,,,,,,,,,
common_voice_zh-TW_31145305,0.5s,7,,,台北捷运土城线,,,,,,,,,,
common_voice_zh-TW_31145306,0.5s,7,,,台湾的交流道,,,,,,,,,,
common_voice_zh-TW_31145358,0.5s,7,,,重要联系桥梁,,,,,,,,,,
common_voice_zh-TW_31145362,0.5s,9,,,之前好像是用这些关键字,,,,,,,,,,
common_voice_zh-TW_31145496,0.5s,7,,,完全可以来工寮,,,,,,,,,,
common_voice_zh-TW_31145545,0.5s,8,,,消长已停止,,,,,,,,,,
common_voice_zh-TW_31145547,0.5s,7,,,南投县竹山镇,,,,,,,,,,
common_voice_zh-TW_31145566,0.5s,7,,,星球的温度,,,,,,,,,,
common_voice_zh-TW_31145710,0.5s,9,,,大家都知道是粉料重组的吧,,,,,,,,,,
common_voice_zh-TW_31145758,0.5s,8,,,碎得跟袋子里的洋芋片一样,,,,,,,,,,
common_voice_zh-TW_31145880,0.5s,8,,,跨越吼门水道,,,,,,,,,,
common_voice_zh-TW_31146119,0.5s,7,,,历史的垃圾堆,,,,,,,,,,
common_voice_zh-TW_31146121,0.5s,10,,,李蒨蓉的阿帕契事件过去很久了,,,,,,,,,,
common_voice_zh-TW_31146163,0.5s,9,,,为了中华民国不惜粉身碎骨,,,,,,,,,,
common_voice_zh-TW_31146178,0.5s,8,,,发展学生思维能力,,,,,,,,,,
common_voice_zh-TW_31146335,0.5s,8,,,三条横贯公路建设之一,,,,,,,,,,
common_voice_zh-TW_31156863,0.5s,7,,,拒绝酬庸的那个市长,,,,,,,,,,
common_voice_zh-TW_31158849,0.5s,7,,,只会遭到同学们的讨厌,,,,,,,,,,
common_voice_zh-TW_31158850,0.5s,9,,,竭力服务民众而不扰民,,,,,,,,,,
common_voice_zh-TW_31158866,0.5s,8,,,结果第一名我不认识,,,,,,,,,,
common_voice_zh-TW_31177494,0.5s,8,,,桃园捷运棕线先导公车,,,,,,,,,,
common_voice_zh-TW_31213733,0.5s,7,,,今天我弟教我注册,,,,,,,,,,
common_voice_zh-TW_31215098,0.5s,8,,,这样的人小时候就会被霸凌,,,,,,,,,,
common_voice_zh-TW_31224871,0.5s,8,,,目前正在筹备参加,,,,,,,,,,
common_voice_zh-TW_31225246,0.5s,9,,,益民路,,,,,,,,,,
common_voice_zh-TW_31242918,0.5s,7,,,有时候也是一种方式,,,,,,,,,,
common_voice_zh-TW_31242954,0.5s,7,,,当时一张文宣海报,,,,,,,,,,
common_voice_zh-TW_31250592,0.5s,7,,,都不需要花钱买广告,,,,,,,,,,
common_voice_zh-TW_31250737,0.5s,7,,,丰原区圆环路,,,,,,,,,,
common_voice_zh-TW_31259025,0.5s,7,,,真正的答案不在表面,,,,,,,,,,
common_voice_zh-TW_31266489,0.5s,7,,,台南市胜利路,,,,,,,,,,
common_voice_zh-TW_31266548,0.5s,7,,,新店线和小碧潭支线,,,,,,,,,,
common_voice_zh-TW_31269038,0.5s,7,,,设立公民许愿池,,,,,,,,,,
common_voice_zh-TW_31277370,0.5s,9,,,名间交流道,,,,,,,,,,
common_voice_zh-TW_31277387,0.5s,9,,,高雄市和平路,,,,,,,,,,
common_voice_zh-TW_31277468,0.5s,8,,,台北广州街,,,,,,,,,,
common_voice_zh-TW_31277469,0.5s,7,,,苑里交流道,,,,,,,,,,
common_voice_zh-TW_31277476,0.5s,12,,,为中国的救亡图存而创立,,,,,,,,,,
common_voice_zh-TW_31277480,0.5s,9,,,不演了直接清仓,,,,,,,,,,
common_voice_zh-TW_31277501,0.5s,11,,,台中市的环状快速公路,,,,,,,,,,
common_voice_zh-TW_31277656,0.5s,7,,,新埔交流道,,,,,,,,,,
common_voice_zh-TW_31277674,0.5s,8,,,带领大军追击匈奴,,,,,,,,,,
common_voice_zh-TW_31277991,0.5s,9,,,太鲁阁国家公园布洛湾游憩区,,,,,,,,,,
common_voice_zh-TW_31278039,0.5s,7,,,台铁捷运化路线,,,,,,,,,,
common_voice_zh-TW_31278396,0.5s,8,,,若一白花与一粉红花杂交,,,,,,,,,,
common_voice_zh-TW_31278602,0.5s,7,,,让我们做些什么事出来,,,,,,,,,,
common_voice_zh-TW_31279784,0.5s,7,,,总统府前两处广场,,,,,,,,,,
common_voice_zh-TW_31279835,0.5s,7,,,假设随增加而增大,,,,,,,,,,
common_voice_zh-TW_31279997,0.5s,11,,,活著是尧舜，死了剩一把腐骨,,,,,,,,,,
common_voice_zh-TW_31280330,0.5s,9,,,乃是济弱扶贫的具体实践,,,,,,,,,,
common_voice_zh-TW_31280630,0.5s,8,,,十七项永续发展目标,,,,,,,,,,
common_voice_zh-TW_31289653,0.5s,7,,,大家的上线时间,,,,,,,,,,
common_voice_zh-TW_31289725,0.5s,8,,,根据图中资料来判断,,,,,,,,,,
common_voice_zh-TW_31289889,0.5s,7,,,不会产生酸性物质,,,,,,,,,,
common_voice_zh-TW_31290017,0.5s,8,,,中共的和战并用策略,,,,,,,,,,
common_voice_zh-TW_31290050,0.5s,7,,,有一天大雨骤冷,,,,,,,,,,
common_voice_zh-TW_31291395,0.5s,7,,,有关元素及原子的概念,,,,,,,,,,
common_voice_zh-TW_31303255,0.5s,8,,,像实况主斗内那样,,,,,,,,,,
common_voice_zh-TW_31303349,0.5s,8,,,二氧化碳浓度的关系图,,,,,,,,,,
common_voice_zh-TW_31303360,0.5s,7,,,就能够解决问题,,,,,,,,,,
common_voice_zh-TW_31303377,0.5s,10,,,高雄港东侧联外高速公路,,,,,,,,,,
common_voice_zh-TW_31303379,0.5s,8,,,高雄市公车五福干线,,,,,,,,,,
common_voice_zh-TW_31304119,0.5s,7,,,瞬息万变的近景,,,,,,,,,,
common_voice_zh-TW_31313421,0.5s,8,,,联合国安全理事会常任理事国,,,,,,,,,,
common_voice_zh-TW_31313426,0.5s,8,,,可以眺望窗外旋转不息的远景,,,,,,,,,,
common_voice_zh-TW_31313642,0.5s,9,,,替受害者家属承受伤痛,,,,,,,,,,
common_voice_zh-TW_31313686,0.5s,10,,,逐渐失去了解决问题的能力,,,,,,,,,,
common_voice_zh-TW_31313687,0.5s,7,,,大气中的氮,,,,,,,,,,
common_voice_zh-TW_31313709,0.5s,8,,,我们成功,,,,,,,,,,
common_voice_zh-TW_31313710,0.5s,7,,,柳川东西路,,,,,,,,,,
common_voice_zh-TW_31313844,0.5s,10,,,我们要让台湾经济脱胎换骨,,,,,,,,,,
common_voice_zh-TW_31313947,0.5s,11,,,我也一直好想喝红豆紫米汤,,,,,,,,,,
common_voice_zh-TW_31313948,0.5s,7,,,台中市军功路,,,,,,,,,,
common_voice_zh-TW_31313987,0.5s,11,,,某日该河甲处的时间及盐度记录,,,,,,,,,,
common_voice_zh-TW_31314043,0.5s,7,,,盖不盖棉被都一样,,,,,,,,,,
common_voice_zh-TW_31314062,0.5s,10,,,有关民权主义特质的叙述,,,,,,,,,,
common_voice_zh-TW_31314138,0.5s,8,,,这种现象的最主要影响因素是什么？,,,,,,,,,,
common_voice_zh-TW_31314430,0.5s,7,,,无论是对亚洲或是全球,,,,,,,,,,
common_voice_zh-TW_31314965,0.5s,7,,,澎湖县马公市的公园,,,,,,,,,,
common_voice_zh-TW_31315324,0.5s,8,,,远航对国内经济发展与移民活动的影响,,,,,,,,,,
common_voice_zh-TW_31322523,0.5s,10,,,基隆市七堵区及暖暖区交界处,,,,,,,,,,
common_voice_zh-TW_31322691,0.5s,12,,,造成暴民政治与皇室复辟的恶性循环,,,,,,,,,,
common_voice_zh-TW_31322734,0.5s,8,,,前天餐厅还是正常运作中,,,,,,,,,,
common_voice_zh-TW_31338008,0.5s,8,,,这种经验是我向来所没有的,,,,,,,,,,
common_voice_zh-TW_31350777,0.5s,8,,,台北捷运小南门支线,,,,,,,,,,
common_voice_zh-TW_31355898,0.5s,9,,,繁荣应该归功于外国人的工商活动,,,,,,,,,,
common_voice_zh-TW_31361400,0.5s,8,,,桃园市大园区埔心里,,,,,,,,,,
common_voice_zh-TW_31365047,0.5s,7,,,好想吃炙烧卤味,,,,,,,,,,
common_voice_zh-TW_31373562,0.5s,8,,,脸上写我是坏人四个字,,,,,,,,,,
common_voice_zh-TW_31374363,0.5s,8,,,在农业地理上最大的意义,,,,,,,,,,
common_voice_zh-TW_31392662,0.5s,8,,,有多少候选人,,,,,,,,,,
common_voice_zh-TW_31393874,0.5s,7,,,内容有相同的地方,,,,,,,,,,
common_voice_zh-TW_31393875,0.5s,8,,,这才是正常的春天天气,,,,,,,,,,
common_voice_zh-TW_31394019,0.5s,8,,,今天参加见面会,,,,,,,,,,
common_voice_zh-TW_31394065,0.5s,8,,,踢开党委闹革命,,,,,,,,,,
common_voice_zh-TW_31394083,0.5s,8,,,笋子切丝，猪油煎蛋,,,,,,,,,,
common_voice_zh-TW_31394176,0.5s,7,,,您现在收看的是,,,,,,,,,,
common_voice_zh-TW_31398649,0.5s,8,,,抗战前夕的新生活运动,,,,,,,,,,
common_voice_zh-TW_31398746,0.5s,8,,,日本那种企业赞助画面,,,,,,,,,,
common_voice_zh-TW_31398814,0.5s,8,,,乃是说从动物进化的人类,,,,,,,,,,
common_voice_zh-TW_31398834,0.5s,9,,,且物镜的焦距远短于目镜,,,,,,,,,,
common_voice_zh-TW_31398855,0.5s,7,,,有办法在汇入的同时,,,,,,,,,,
common_voice_zh-TW_31398907,0.5s,7,,,高雄市大顺路,,,,,,,,,,
common_voice_zh-TW_31398953,0.5s,9,,,方知这一大群示众的都是牛鬼蛇神,,,,,,,,,,
common_voice_zh-TW_31398960,0.5s,8,,,云林县斗六市与林内乡交界,,,,,,,,,,
common_voice_zh-TW_31398963,0.5s,7,,,因为没太多钱给你花,,,,,,,,,,
common_voice_zh-TW_31399142,0.5s,8,,,乌日文心北屯线,,,,,,,,,,
common_voice_zh-TW_31399172,0.5s,10,,,开发标案是从你开标、招标到得标,,,,,,,,,,
common_voice_zh-TW_31399330,0.5s,7,,,有关于报税流程的部分,,,,,,,,,,
common_voice_zh-TW_31399409,0.5s,7,,,建国北路交流道,,,,,,,,,,
common_voice_zh-TW_31399425,0.5s,9,,,政治归政治，苓膏龟苓膏,,,,,,,,,,
common_voice_zh-TW_31399446,0.5s,10,,,桃园航空城北侧联外高速公路,,,,,,,,,,
common_voice_zh-TW_31399516,0.5s,9,,,通往太平山国家森林游乐区,,,,,,,,,,
common_voice_zh-TW_31427019,0.5s,7,,,卫福部资源地图上线,,,,,,,,,,
common_voice_zh-TW_31437436,0.5s,12,,,他们身在大自然中,,,,,,,,,,
common_voice_zh-TW_31442779,0.5s,7,,,今天我们想要让更多人使用,,,,,,,,,,
common_voice_zh-TW_31442798,0.5s,7,,,高雄捷运屏东延伸线,,,,,,,,,,
common_voice_zh-TW_31451601,0.5s,8,,,台大公馆停车场西北侧,,,,,,,,,,
common_voice_zh-TW_31451615,0.5s,7,,,要用我就加到活页簿里,,,,,,,,,,
common_voice_zh-TW_31451718,0.5s,7,,,我手机号码是不是泄露了,,,,,,,,,,
common_voice_zh-TW_31451722,0.5s,8,,,高雄市立图书馆美浓分馆,,,,,,,,,,
common_voice_zh-TW_31451759,0.5s,8,,,国防大学政治作战学院,,,,,,,,,,
common_voice_zh-TW_31454780,0.5s,8,,,南京泉源街口东南侧,,,,,,,,,,
common_voice_zh-TW_31454824,0.5s,7,,,台大天文数学馆南侧,,,,,,,,,,
common_voice_zh-TW_31454840,0.5s,7,,,澄合段停九停车场,,,,,,,,,,
common_voice_zh-TW_31457306,0.5s,7,,,观音牛路巷公园,,,,,,,,,,
common_voice_zh-TW_31457418,0.5s,7,,,树林国民运动中心,,,,,,,,,,
common_voice_zh-TW_31457445,0.5s,7,,,李科永纪念图书馆,,,,,,,,,,
common_voice_zh-TW_31457493,0.5s,8,,,文化部文化资产园区,,,,,,,,,,
common_voice_zh-TW_31461864,0.5s,7,,,华福市民活动中心,,,,,,,,,,
common_voice_zh-TW_31461888,0.5s,7,,,市立中山高级中学,,,,,,,,,,
common_voice_zh-TW_31476274,0.5s,7,,,剑潭海外青年活动中心,,,,,,,,,,
common_voice_zh-TW_31476288,0.5s,7,,,凤甲公儿二公园,,,,,,,,,,
common_voice_zh-TW_31481484,0.5s,11,,,荣新加昌路口南侧,,,,,,,,,,
common_voice_zh-TW_31481504,0.5s,10,,,中和青年社会住宅,,,,,,,,,,
common_voice_zh-TW_31483226,0.5s,8,,,下盐田三欉榕公园,,,,,,,,,,
common_voice_zh-TW_31483227,0.5s,8,,,捷运新北产业园区站,,,,,,,,,,
common_voice_zh-TW_31483228,0.5s,7,,,台大旧体育馆西侧,,,,,,,,,,
common_voice_zh-TW_31595728,0.5s,12,,,新北市客家文化园区,,,,,,,,,,
common_voice_zh-TW_31595949,0.5s,9,,,公馆夜市停车场,,,,,,,,,,
common_voice_zh-TW_31689017,0.5s,8,,,莺歌高级工商职业学校,,,,,,,,,,
common_voice_zh-TW_31754119,0.5s,9,,,复兴南路二段二八〇号前,,,,,,,,,,
common_voice_zh-TW_31754199,0.5s,7,,,清水停八停车场,,,,,,,,,,
common_voice_zh-TW_31769257,0.5s,10,,,捷运新店区公所站,,,,,,,,,,
common_voice_zh-TW_32161660,0.5s,7,,,爱情刽子手,,,,,,,,,,
common_voice_zh-TW_32161699,0.5s,7,,,八德国民运动中心,,,,,,,,,,
common_voice_zh-TW_32161714,0.5s,7,,,国立台北教育大学,,,,,,,,,,
common_voice_zh-TW_32161716,0.5s,9,,,台大女九舍西南侧,,,,,,,,,,
common_voice_zh-TW_32161724,0.5s,8,,,板南路四九二号,,,,,,,,,,
common_voice_zh-TW_32162463,0.5s,9,,,七贤府北路口西侧,,,,,,,,,,
common_voice_zh-TW_32162554,0.5s,9,,,想不想试试时间的魔法,,,,,,,,,,
common_voice_zh-TW_32162559,0.5s,8,,,沪尾艺文休闲园区,,,,,,,,,,
common_voice_zh-TW_32162614,0.5s,8,,,芦竹区联合办公大楼,,,,,,,,,,
common_voice_zh-TW_32166447,0.5s,8,,,台大思亮馆东南侧,,,,,,,,,,
common_voice_zh-TW_32166450,0.5s,7,,,台北市立天文馆,,,,,,,,,,
common_voice_zh-TW_32166451,0.5s,8,,,北凤山区清洁队,,,,,,,,,,
common_voice_zh-TW_32166454,0.5s,8,,,协和祐德高级中学,,,,,,,,,,
common_voice_zh-TW_32166465,0.5s,10,,,国立高雄科技大学第一校区,,,,,,,,,,
common_voice_zh-TW_32169574,0.5s,9,,,兴隆公共住宅D二区,,,,,,,,,,
common_voice_zh-TW_32169575,0.5s,8,,,捷运高铁桃园站,,,,,,,,,,
common_voice_zh-TW_32169578,0.5s,7,,,想认识谁就认识谁,,,,,,,,,,
common_voice_zh-TW_32169619,0.5s,9,,,温和且坚定的正向教养,,,,,,,,,,
common_voice_zh-TW_32169634,0.5s,8,,,三莺国民运动中心,,,,,,,,,,
common_voice_zh-TW_32169718,0.5s,7,,,国立台湾科技大学,,,,,,,,,,
common_voice_zh-TW_32184035,0.5s,8,,,元培医事科技大学,,,,,,,,,,
common_voice_zh-TW_32184044,0.5s,8,,,嘉义市博爱游泳池,,,,,,,,,,
common_voice_zh-TW_32184063,0.5s,10,,,台中市立图书馆沙鹿深波分馆,,,,,,,,,,
common_voice_zh-TW_32184378,0.5s,8,,,感冒、失眠、身体虚,,,,,,,,,,
common_voice_zh-TW_32184384,0.5s,7,,,大甲经国停车场,,,,,,,,,,
common_voice_zh-TW_32184386,0.5s,8,,,民视数位媒体总部,,,,,,,,,,
common_voice_zh-TW_32192945,0.5s,8,,,六顺多功能活动中心,,,,,,,,,,
common_voice_zh-TW_32281800,0.5s,7,,,台北科技大学亿光大楼,,,,,,,,,,
common_voice_zh-TW_32281949,0.5s,8,,,台大农业陈列馆北侧,,,,,,,,,,
common_voice_zh-TW_32419802,0.5s,8,,,苗栗县立图书馆,,,,,,,,,,
common_voice_zh-TW_32419820,0.5s,7,,,雾峰交流道,,,,,,,,,,
common_voice_zh-TW_32422527,0.5s,9,,,大竹交流道,,,,,,,,,,
common_voice_zh-TW_32426056,0.5s,9,,,新生和平路口东北侧,,,,,,,,,,
common_voice_zh-TW_32426102,0.5s,8,,,孔宅儿童游戏场,,,,,,,,,,
common_voice_zh-TW_32426128,0.5s,11,,,一条渔船由河口向内陆缓慢行驶,,,,,,,,,,
common_voice_zh-TW_32426163,0.5s,8,,,都能进入公开语料库,,,,,,,,,,
common_voice_zh-TW_32426164,0.5s,8,,,三重综合体育馆,,,,,,,,,,
common_voice_zh-TW_32426255,0.5s,7,,,台中国家歌剧院,,,,,,,,,,
common_voice_zh-TW_32426384,0.5s,7,,,世贸国家公园社区,,,,,,,,,,
common_voice_zh-TW_32426385,0.5s,9,,,顶新祖田市民活动中心,,,,,,,,,,
common_voice_zh-TW_32426389,0.5s,8,,,大新路机车停车场,,,,,,,,,,
common_voice_zh-TW_32426447,0.5s,8,,,环保局环境检验科,,,,,,,,,,
common_voice_zh-TW_32497700,0.5s,8,,,嘉义市河滨运动公园,,,,,,,,,,
common_voice_zh-TW_32497703,0.5s,7,,,南洋观光美食街,,,,,,,,,,
common_voice_zh-TW_32500788,0.5s,7,,,捷运松江南京站,,,,,,,,,,
common_voice_zh-TW_32500864,0.5s,9,,,高雄市的东西向重要道路,,,,,,,,,,
common_voice_zh-TW_32500965,0.5s,7,,,台大卓越研究大楼,,,,,,,,,,
common_voice_zh-TW_32501062,0.5s,7,,,市民大道高架道路,,,,,,,,,,
common_voice_zh-TW_32501292,0.5s,8,,,国北教大实小东侧门,,,,,,,,,,
common_voice_zh-TW_32501307,0.5s,8,,,建国同爱街口西北侧,,,,,,,,,,
common_voice_zh-TW_33004084,0.5s,8,,,地球的五次生物大灭绝,,,,,,,,,,
common_voice_zh-TW_33038699,0.5s,11,,,才知道有这个活动,,,,,,,,,,
common_voice_zh-TW_33111907,0.5s,9,,,零规则,,,,,,,,,,
common_voice_zh-TW_33170809,0.5s,10,,,灵魂不归法律管,,,,,,,,,,
common_voice_zh-TW_33187207,0.5s,7,,,洞悉市场的人,,,,,,,,,,
common_voice_zh-TW_33187211,0.5s,9,,,教你看对市场时机,,,,,,,,,,
common_voice_zh-TW_33187887,0.5s,11,,,飞天巨桃历险记,,,,,,,,,,
common_voice_zh-TW_33465007,0.5s,8,,,能自处,,,,,,,,,,
common_voice_zh-TW_34047731,0.5s,12,,,投影片是全黑的喔,,,,,,,,,,
common_voice_zh-TW_34594741,0.5s,8,,,股利年领两百万,,,,,,,,,,
common_voice_zh-TW_34594867,0.5s,7,,,你的电脑不是你的电脑,,,,,,,,,,
common_voice_zh-TW_34741667,0.5s,10,,,口罩机器设备,,,,,,,,,,
common_voice_zh-TW_35051939,0.5s,9,,,本来就有病,,,,,,,,,,
common_voice_zh-TW_35051966,0.5s,8,,,自问自答,,,,,,,,,,
common_voice_zh-TW_35099737,0.5s,9,,,但大家都会听你说,,,,,,,,,,
common_voice_zh-TW_35099765,0.5s,10,,,价值投资大师霍华马克斯,,,,,,,,,,
common_voice_zh-TW_35099786,0.5s,8,,,换气可以降温三度,,,,,,,,,,
common_voice_zh-TW_35099848,0.5s,7,,,然后看到吐的样子,,,,,,,,,,
common_voice_zh-TW_35099929,0.5s,7,,,例如病毒公司这种,,,,,,,,,,
common_voice_zh-TW_35100045,0.5s,7,,,慢飙股台积电的启示录,,,,,,,,,,
common_voice_zh-TW_35100643,0.5s,7,,,揭开六十四位成功人士,,,,,,,,,,
common_voice_zh-TW_35100890,0.5s,10,,,畅销全球四十年阿德勒式教养,,,,,,,,,,
common_voice_zh-TW_35101161,0.5s,7,,,但你要有底线不当好人,,,,,,,,,,
common_voice_zh-TW_35101245,0.5s,14,,,照片会存入云端硬碟,,,,,,,,,,
common_voice_zh-TW_35101255,0.5s,7,,,之前有一个口号用词,,,,,,,,,,
common_voice_zh-TW_35101262,0.5s,8,,,那些性别革命尚未完成的事,,,,,,,,,,
common_voice_zh-TW_35104244,0.5s,7,,,经济学原理,,,,,,,,,,
common_voice_zh-TW_35109835,0.5s,7,,,五大类思考力,,,,,,,,,,
common_voice_zh-TW_35109896,0.5s,7,,,林姓主妇的家务事,,,,,,,,,,
common_voice_zh-TW_35109964,0.5s,8,,,十八则追求享乐与平衡的故事,,,,,,,,,,
common_voice_zh-TW_35110921,0.5s,10,,,五十二个非受迫性思考错误,,,,,,,,,,
common_voice_zh-TW_35111065,0.5s,7,,,至于对发票的部分,,,,,,,,,,
common_voice_zh-TW_35111451,0.5s,8,,,柏杨版资治通鉴,,,,,,,,,,
common_voice_zh-TW_35111506,0.5s,9,,,教你新鲜有趣的话术精进技巧,,,,,,,,,,
common_voice_zh-TW_36297619,0.5s,10,,,高雄市天祥路,,,,,,,,,,
common_voice_zh-TW_36444578,0.5s,8,,,学习与记忆的核心关键,,,,,,,,,,
common_voice_zh-TW_36445549,0.5s,12,,,东亚各国的相关事件,,,,,,,,,,
common_voice_zh-TW_36470859,0.5s,7,,,如何让店家可以方便,,,,,,,,,,
common_voice_zh-TW_36612686,0.5s,7,,,第一次买罐头的时候,,,,,,,,,,
